event_type,seq_id,time_stamp
event_1,device_3,252.66925063751037
event_2,device_24,253.59932003580454
event_5,device_13,256.7860282507055
event_1,device_3,260.6321663518283
event_1,device_3,266.13189152179825
event_5,device_13,267.0139544627031
event_4,device_14,268.21319283716025
event_1,device_3,269.35201716653137
event_4,device_14,269.48191157888954
event_3,device_20,271.6170361219583
event_2,device_24,274.64224871742607
event_3,device_20,276.4864579597082
event_2,device_24,284.3636896570657
event_4,device_14,288.13808332868564
event_3,device_20,288.95019439788
event_2,device_24,289.2101867108673
event_1,device_3,290.39934522522304
event_1,device_3,292.2286728329148
event_4,device_14,292.2696939290901
event_3,device_20,294.8176797338213
event_1,device_3,305.61008669992674
event_2,device_24,306.0076305264847
event_1,device_3,307.20833751186655
event_1,device_3,308.52887807650467
event_5,device_13,312.09927594621394
event_4,device_14,313.03458071419
event_4,device_14,323.8969642335166
event_3,device_20,324.6053955772172
event_2,device_24,328.24498436078875
event_1,device_3,330.85769218722226
event_1,device_3,332.3960129363668
event_2,device_24,333.4617535516289
event_2,device_24,335.5735054551476
event_3,device_20,339.86603923372064
event_4,device_14,342.2213069560828
event_3,device_20,350.0945421119316
event_3,device_20,350.63899293235875
event_4,device_14,353.70314883617965
event_1,device_3,353.8442948912029
event_5,device_13,362.8826900307061
event_3,device_20,363.54895005016755
event_2,device_24,368.5445646129086
event_3,device_20,378.6219328918652
event_3,device_20,381.66794293382526
event_4,device_14,386.2398015438411
event_3,device_20,394.6132256805453
event_1,device_3,397.08647245348
event_3,device_20,398.16638285064084
event_2,device_24,402.85383745741046
event_2,device_24,406.34693964148
event_1,device_3,408.15782751153205
event_3,device_20,408.8204433744592
event_3,device_20,410.9870860917905
event_3,device_20,426.92416708457597
event_4,device_14,429.36086488329533
event_4,device_14,430.55096496671615
event_3,device_20,443.4021247740072
event_3,device_20,453.0595487968793
event_3,device_20,458.019235988882
event_5,device_13,459.2482065135669
event_5,device_13,462.10840407370745
event_4,device_14,465.6779325104301
event_3,device_20,465.74194296908234
event_4,device_14,472.218438809453
event_1,device_3,472.43572093556264
event_5,device_13,480.439628546502
event_1,device_3,488.4541946574049
event_4,device_14,489.0788871912012
event_1,device_3,490.38579547043656
event_4,device_14,496.1309287695657
event_1,device_3,504.41265659221455
event_3,device_20,507.44486107854226
event_4,device_14,515.6633655468521
event_1,device_3,516.5889864660106
event_5,device_13,522.051301207555
event_3,device_20,523.8000405510205
event_3,device_20,524.2151744820188
event_1,device_3,525.1586879397364
event_4,device_14,529.6836628755956
event_1,device_3,542.1477571206873
event_3,device_20,554.0549153601963
event_5,device_13,555.1963963290419
event_2,device_24,555.4544358562375
event_1,device_3,555.8541991002884
event_2,device_24,555.9173156660087
event_1,device_3,562.4488432569383
event_1,device_3,566.0103366006086
event_1,device_3,566.9990811039346
event_4,device_14,568.6821636117298
event_2,device_24,574.3476758849573
event_3,device_20,585.8634174249224
event_3,device_20,588.1252712990361
event_5,device_13,596.5204977051965
event_4,device_14,598.1017790695428
event_3,device_20,599.817308140094
event_4,device_14,600.5299461181249
event_2,device_24,600.8345944313152
event_4,device_14,602.1150994438501
event_4,device_14,602.2036884782815
event_3,device_20,604.7154183344833
event_5,device_13,606.6881350005242
event_3,device_20,608.2632979219852
event_1,device_3,611.512682185859
event_1,device_3,612.8833501108381
event_5,device_13,614.436348940116
event_5,device_13,619.6421069897712
event_2,device_24,620.8603804354694
event_2,device_24,621.6393089178524
event_1,device_3,626.912131911562
event_1,device_3,631.9598205700127
event_3,device_20,635.4577654554971
event_1,device_3,640.2234132657829
event_3,device_20,652.5603392658445
event_1,device_3,661.6628012550059
event_2,device_24,662.5756219880221
event_4,device_14,665.5604357125316
event_5,device_13,669.4835795437613
event_2,device_24,674.2855901779936
event_5,device_13,674.815256401043
event_1,device_3,675.4034452419847
event_5,device_13,676.5938440136431
event_3,device_20,679.1471717423142
event_3,device_20,679.2511124980631
event_4,device_14,683.3916341436679
event_5,device_13,687.1529037075245
event_1,device_3,689.1327006372343
event_3,device_20,692.201981699548
event_5,device_13,698.9882827269238
event_4,device_14,701.9099230903404
event_1,device_3,704.5592781604402
event_5,device_13,719.0050364927915
event_2,device_24,733.8845294713022
event_3,device_20,736.2180335256033
event_4,device_14,740.5433097899952
event_1,device_3,740.6943520710844
event_4,device_14,740.9755627859015
event_4,device_14,746.772736544322
event_1,device_3,750.1716850972365
event_1,device_3,751.0222099747766
event_1,device_3,754.8781392782373
event_3,device_20,764.445237535371
event_2,device_24,765.0567989372361
event_3,device_20,774.4506162083401
event_4,device_14,775.6494643516355
event_2,device_24,779.396381209835
event_5,device_13,781.6495807964382
event_1,device_3,791.133384733985
event_4,device_14,797.1061569356165
event_5,device_13,809.515961270458
event_2,device_24,811.6842904424574
event_1,device_3,812.9161746412493
event_2,device_24,814.1419717784795
event_4,device_14,815.1329549736661
event_4,device_14,820.3959725113008
event_5,device_13,821.7351297562501
event_3,device_20,826.7322786682206
event_1,device_3,831.0191897622441
event_4,device_14,832.3239639638526
event_4,device_14,832.6954020270198
event_3,device_20,834.4464709468758
event_4,device_14,837.2937781275039
event_1,device_3,839.9311645793958
event_3,device_20,845.9979602921359
event_5,device_13,851.8115191568611
event_1,device_3,852.0636590048292
event_2,device_24,852.1481267780978
event_1,device_3,853.9285663531996
event_4,device_14,854.7599985156476
event_2,device_24,856.4905120946057
event_1,device_3,857.2096852613629
event_3,device_20,861.603200069213
event_3,device_20,864.180470672625
event_2,device_24,870.8952319203786
event_3,device_20,871.4532141444694
event_2,device_24,873.5984744005877
event_3,device_20,875.0630384713218
event_1,device_3,877.605759316665
event_1,device_3,880.0597855647584
event_1,device_3,880.327681647721
event_3,device_20,883.9980213708518
event_1,device_3,893.2647781601675
event_1,device_3,894.0612509028898
event_2,device_24,909.2000979509008
event_3,device_20,916.5511900399919
event_2,device_24,918.3495955686919
event_1,device_3,927.3970467962345
event_1,device_3,929.2368043234851
event_1,device_3,929.2759284571928
event_4,device_14,930.1968827867755
event_4,device_14,939.0427356444177
event_1,device_3,943.2712825798202
event_3,device_20,947.2498312285185
event_1,device_3,952.513662422551
event_4,device_14,959.6888402402835
event_3,device_20,965.3467922748121
event_3,device_20,965.9806952969735
event_4,device_14,966.3076261218034
event_2,device_24,966.4061118386048
event_3,device_20,966.9545156107617
event_3,device_20,979.0267801013579
event_4,device_14,980.0982013208429
event_3,device_20,985.0595054436544
event_2,device_24,985.131637690739
event_4,device_14,989.4623150690746
event_1,device_3,991.8179297705423
event_1,device_3,997.1273603105384
event_1,device_3,1024.6154443553246
event_4,device_14,1036.6138245027007
event_4,device_14,1036.878761975582
event_3,device_20,1039.4054475153146
event_4,device_14,1039.9562570130017
event_1,device_3,1042.1053764694177
event_5,device_13,1043.3906968864528
event_4,device_14,1044.079503094309
event_3,device_20,1046.5158526181353
event_3,device_20,1047.162313078073
event_1,device_3,1058.0164396422524
event_1,device_3,1058.6317415123442
event_2,device_24,1060.3524923296231
event_4,device_14,1061.1739186710793
event_1,device_3,1067.4020964140952
event_3,device_20,1068.5267856935077
event_3,device_20,1072.0103067155007
event_3,device_20,1078.2205420992711
event_2,device_24,1080.5284002225892
event_4,device_14,1086.631129831734
event_1,device_3,1089.54744784554
event_1,device_3,1091.879046726545
event_3,device_20,1094.635196482524
event_1,device_3,1096.0277659193187
event_4,device_14,1096.967440747414
event_2,device_24,1098.9363886460483
event_1,device_3,1104.0039542225181
event_4,device_14,1108.8423583614808
event_4,device_14,1109.392382694957
event_3,device_20,1109.9273069108629
event_4,device_14,1111.1165122798295
event_3,device_20,1120.4289447481956
event_1,device_3,1123.1685605076404
event_4,device_14,1128.3544382375514
event_3,device_20,1131.0146105975955
event_1,device_3,1136.9322929243588
event_3,device_20,1137.0495783541712
event_3,device_20,1144.2962638952902
event_1,device_3,1145.4522291739843
event_2,device_24,1146.620846926275
event_2,device_24,1148.7647863868272
event_5,device_13,1150.2209597268145
event_3,device_20,1153.1454384956298
event_2,device_24,1154.9693953840253
event_4,device_14,1155.4159572258447
event_4,device_14,1160.0625367601972
event_3,device_20,1162.7302994752117
event_5,device_13,1167.9184460331167
event_3,device_20,1171.9731131202354
event_3,device_20,1172.45707826319
event_3,device_20,1175.4439890130177
event_3,device_20,1177.2764149916536
event_1,device_3,1186.8219782039037
event_1,device_3,1187.8937002703594
event_4,device_14,1190.5548454148197
event_3,device_20,1196.7423229174474
event_2,device_24,1197.2947856885642
event_3,device_20,1201.407689809603
event_4,device_14,1201.97092816158
event_2,device_24,1206.3043489633249
event_1,device_3,1207.4714886926886
event_3,device_20,1210.4067133595695
event_2,device_24,1218.8372374575408
event_4,device_14,1219.7480618102059
event_1,device_3,1220.9951117111252
event_2,device_24,1223.3302312812923
event_1,device_3,1225.7946440165258
event_5,device_13,1228.1384136901843
event_3,device_20,1231.7765417652734
event_2,device_24,1235.5445129493717
event_2,device_24,1239.009095830188
event_3,device_20,1246.7185262257422
event_2,device_24,1257.51446862533
event_3,device_20,1260.0659808059654
event_5,device_13,1264.9521651511882
event_5,device_13,1268.6536831863725
event_4,device_14,1274.877835548532
event_1,device_3,1275.8877292405527
event_2,device_24,1282.5314438549096
event_1,device_3,1288.4230226131162
event_1,device_3,1299.7708479043854
event_4,device_14,1299.8317974488589
event_4,device_14,1305.9837673825232
event_5,device_13,1307.6986941660098
event_2,device_24,1309.4081936387088
event_1,device_3,1323.2413428813516
event_4,device_14,1328.5526594926619
event_4,device_14,1330.3419333837526
event_3,device_20,1330.6022804121953
event_3,device_20,1333.9906069844637
event_4,device_14,1340.9239369750123
event_3,device_20,1344.6830714534176
event_3,device_20,1346.435311506388
event_4,device_14,1348.2756890032013
event_2,device_24,1352.59634733188
event_3,device_20,1357.737714699157
event_4,device_14,1365.664551665684
event_3,device_20,1366.0533537205738
event_1,device_3,1366.6664597173742
event_1,device_3,1367.698252445628
event_1,device_3,1371.030029402884
event_4,device_14,1372.285705073626
event_1,device_3,1374.9432463427331
event_2,device_24,1380.6374962491861
event_4,device_14,1381.9756326206625
event_1,device_3,1387.8851747518277
event_1,device_3,1388.904118064936
event_1,device_3,1388.9372857206556
event_5,device_13,1390.2799464594405
event_2,device_24,1390.5683587467977
event_3,device_20,1402.2681788149578
event_3,device_20,1406.2404948259243
event_4,device_14,1409.451599237881
event_3,device_20,1409.6947235354148
event_2,device_24,1411.2595782196995
event_3,device_20,1413.2685945278863
event_3,device_20,1416.0124313486185
event_3,device_20,1417.0744167709067
event_2,device_24,1417.313907677464
event_1,device_3,1419.1765837299808
event_3,device_20,1421.456536545203
event_1,device_3,1434.0179468110284
event_4,device_14,1436.762611317615
event_1,device_3,1438.332118400741
event_1,device_3,1441.8931962750753
event_2,device_24,1446.0998439653617
event_2,device_24,1446.2733792213473
event_4,device_14,1448.551097697963
event_1,device_3,1453.6443391450057
event_1,device_3,1455.8430491417255
event_4,device_14,1461.7815032234041
event_1,device_3,1468.1432939919337
event_5,device_13,1473.2463628988316
event_1,device_3,1476.9263324016908
event_3,device_20,1482.0353626301878
event_2,device_24,1487.957732771334
event_2,device_24,1492.811331156816
event_4,device_14,1494.0715003234734
event_2,device_24,1499.1102606963893
event_5,device_13,1499.9587874557426
event_2,device_24,1504.4053074912886
event_3,device_20,1509.5446864609446
event_2,device_24,1516.5044390520686
event_1,device_3,1520.0965120164838
event_2,device_24,1521.5269619119338
event_4,device_14,1522.9262566982532
event_5,device_13,1524.3925840265206
event_1,device_3,1524.7555497418498
event_5,device_13,1528.1229829332854
event_1,device_3,1531.0028679087732
event_1,device_3,1532.427278706405
event_3,device_20,1537.3297325624033
event_4,device_14,1542.2504621037385
event_2,device_24,1543.3019508958007
event_1,device_3,1549.702468718963
event_3,device_20,1564.4761648601695
event_4,device_14,1570.8194808354604
event_4,device_14,1574.8799350083789
event_4,device_14,1577.0460292812159
event_5,device_13,1581.9695254454587
event_2,device_24,1583.5320501906872
event_4,device_14,1585.3289379138018
event_2,device_24,1591.9934265976035
event_3,device_20,1593.463265198835
event_1,device_3,1597.7716307168787
event_3,device_20,1601.4330628596467
event_2,device_24,1601.5763549427581
event_1,device_3,1602.3494487227804
event_5,device_13,1604.2333281783262
event_5,device_13,1605.7750111540968
event_4,device_14,1606.205296170282
event_3,device_20,1609.1442041891085
event_5,device_13,1609.1925929861925
event_4,device_14,1611.693163654538
event_1,device_3,1613.0002733165204
event_1,device_3,1622.8989927013272
event_1,device_3,1623.3097437730476
event_3,device_20,1624.7523160633407
event_1,device_3,1628.1740511332912
event_1,device_3,1637.3859321582527
event_1,device_3,1638.5094360995324
event_4,device_14,1647.991569586714
event_4,device_14,1657.177842677876
event_4,device_14,1663.3034026605064
event_3,device_20,1667.5439343429687
event_2,device_24,1671.1163350408622
event_1,device_3,1675.0523273022586
event_5,device_13,1680.329149039418
event_1,device_3,1682.9031395099764
event_1,device_3,1683.580391963592
event_5,device_13,1684.992058026672
event_1,device_3,1686.5759442315432
event_3,device_20,1687.353788229789
event_3,device_20,1690.5226496816856
event_3,device_20,1692.583462130129
event_2,device_24,1695.1458484136692
event_3,device_20,1696.4864798949188
event_4,device_14,1697.981068401359
event_2,device_24,1702.1557105796303
event_3,device_20,1708.7768218586577
event_2,device_24,1708.99022296914
event_1,device_3,1717.2290940530293
event_3,device_20,1725.7335169308913
event_3,device_20,1727.8867403444824
event_1,device_3,1731.084436800375
event_3,device_20,1741.8566117150433
event_2,device_24,1742.0382810222673
event_1,device_3,1752.1929014822888
event_4,device_14,1752.6924630172307
event_4,device_14,1755.995348918391
event_3,device_20,1760.521852188694
event_2,device_24,1763.642617417161
event_3,device_20,1766.41418896941
event_1,device_3,1772.75896717182
event_1,device_3,1779.525838962764
event_4,device_14,1782.6426281939873
event_5,device_13,1786.4795285513449
event_1,device_3,1787.3322132840467
event_1,device_3,1796.1647077468026
event_1,device_3,1797.4992155537293
event_1,device_3,1797.6903280859583
event_1,device_3,1802.5014945506966
event_4,device_14,1809.8345788736228
event_4,device_14,1815.3093523500893
event_1,device_3,1817.2076032163686
event_1,device_3,1818.231554848091
event_2,device_24,1822.8174530878937
event_2,device_24,1823.7095968251283
event_4,device_14,1824.8836785366457
event_3,device_20,1827.5805778333402
event_3,device_20,1832.5967535423824
event_4,device_14,1840.8009923842956
event_1,device_3,1842.7023726080715
event_2,device_24,1854.0773872578732
event_4,device_14,1857.5955768251545
event_4,device_14,1858.4097047308335
event_4,device_14,1875.514052406107
event_2,device_24,1880.740988957491
event_5,device_13,1882.0408730843092
event_1,device_3,1883.1775544879688
event_1,device_3,1884.5383455706822
event_4,device_14,1897.5149718379887
event_1,device_3,1901.1311198725698
event_5,device_13,1902.3298217022289
event_4,device_14,1903.8220842477774
event_5,device_13,1905.447481681317
event_2,device_24,1907.2059398026242
event_4,device_14,1907.3994016089866
event_1,device_3,1912.041724225912
event_5,device_13,1912.0689835176138
event_2,device_24,1912.2161749357933
event_2,device_24,1912.501313188601
event_1,device_3,1914.5558111987798
event_3,device_20,1917.8207611671362
event_4,device_14,1922.502489390105
event_2,device_24,1928.5438723344444
event_1,device_3,1932.3556023141916
event_1,device_3,1937.7566032238058
event_4,device_14,1939.780548550933
event_2,device_24,1947.04212128026
event_1,device_3,1951.2203671806303
event_1,device_3,1956.1099768363247
event_1,device_3,1974.4345987062236
event_4,device_14,1974.7226374895902
event_4,device_14,1976.2137647379716
event_1,device_3,1979.1456289218231
event_3,device_20,1988.3100300903575
event_4,device_14,1997.3254312110137
event_3,device_20,2001.5334322160024
event_4,device_14,2004.6320543643137
event_2,device_24,2005.1303970781098
event_3,device_20,2005.5515055976855
event_2,device_24,2018.4554566008037
event_2,device_24,2035.4862585977519
event_3,device_20,2040.0469365295085
event_5,device_13,2040.698465972654
event_3,device_20,2050.119793395803
event_1,device_3,2053.6450522212785
event_2,device_24,2053.853361814606
event_5,device_13,2070.9024230935456
event_4,device_14,2074.793079190168
event_3,device_20,2076.773974138682
event_1,device_3,2081.000328434585
event_3,device_20,2087.1325857390443
event_4,device_14,2087.6081597774
event_5,device_13,2087.6987893402534
event_1,device_3,2088.0511981363516
event_3,device_20,2092.4074829379965
event_1,device_3,2107.231457926842
event_4,device_14,2107.2504567780584
event_3,device_20,2114.581579826084
event_3,device_20,2116.7547387084956
event_4,device_14,2117.0617066103932
event_1,device_3,2119.462949962389
event_5,device_13,2134.268578532985
event_1,device_3,2135.8928053588706
event_1,device_3,2136.4259461752536
event_1,device_3,2143.2140786736127
event_4,device_14,2150.3933468069395
event_3,device_20,2156.788620577624
event_3,device_20,2159.4936346802315
event_1,device_3,2160.8243116333433
event_1,device_3,2165.360295612823
event_2,device_24,2168.1257567463103
event_1,device_3,2170.8744375901815
event_1,device_3,2172.4482387917765
event_2,device_24,2183.6147115792783
event_3,device_20,2188.2330690905633
event_3,device_20,2190.872289996939
event_3,device_20,2192.2511714509988
event_3,device_20,2202.521703479332
event_1,device_3,2203.43549199674
event_1,device_3,2207.053710574431
event_4,device_14,2218.19472484973
event_3,device_20,2222.389287138747
event_3,device_20,2225.7056809283454
event_1,device_3,2228.9001015914364
event_5,device_13,2230.7628062481594
event_5,device_13,2233.8415813591882
event_1,device_3,2238.1129299861664
event_3,device_20,2238.4181271517145
event_1,device_3,2253.044571659113
event_5,device_13,2254.3179190848155
event_2,device_24,2255.72778852718
event_4,device_14,2258.870092427943
event_3,device_20,2260.221346096167
event_5,device_13,2262.9518923953965
event_1,device_3,2265.0964663209484
event_5,device_13,2266.129112457585
event_3,device_20,2272.388639023781
event_1,device_3,2277.515536420255
event_2,device_24,2281.5630881782977
event_5,device_13,2282.2354988956595
event_1,device_3,2284.4152768403083
event_3,device_20,2286.1417137980393
event_2,device_24,2288.3537262029395
event_2,device_24,2291.40300525112
event_4,device_14,2292.671905827113
event_4,device_14,2294.1438148101356
event_2,device_24,2297.4725936429368
event_2,device_24,2299.0202532555672
event_3,device_20,2299.7241887938258
event_2,device_24,2299.8331052582375
event_3,device_20,2303.0039104281113
event_4,device_14,2303.148333382494
event_4,device_14,2303.1965574370547
event_1,device_3,2308.1707456071454
event_3,device_20,2320.7534240576874
event_2,device_24,2326.0577809481447
event_1,device_3,2329.6076022705647
event_4,device_14,2330.163448148266
event_3,device_20,2330.2293414151522
event_4,device_14,2331.8000818150194
event_3,device_20,2338.8926058309526
event_1,device_3,2348.3667840704456
event_2,device_24,2351.439153666584
event_5,device_13,2351.87903799558
event_1,device_3,2352.197267352002
event_5,device_13,2355.144746583255
event_3,device_20,2365.634586687052
event_3,device_20,2366.129481989986
event_3,device_20,2379.959598622072
event_1,device_3,2381.272700235258
event_3,device_20,2385.949437324229
event_5,device_13,2389.9692643174
event_1,device_3,2391.8557313085585
event_5,device_13,2392.5049513293043
event_4,device_14,2393.4700197408574
event_5,device_13,2398.053883546684
event_5,device_13,2398.406311284004
event_3,device_20,2399.6757248243466
event_3,device_20,2401.7054896373597
event_2,device_24,2406.9625855248037
event_4,device_14,2413.7286697443456
event_3,device_20,2414.3876545634143
event_2,device_24,2414.9496219844877
event_3,device_20,2415.319181292084
event_2,device_24,2415.3685867712798
event_3,device_20,2416.5205857146398
event_3,device_20,2417.2294372266933
event_1,device_3,2418.9273342802767
event_3,device_20,2419.0261568004385
event_2,device_24,2419.3898036490154
event_1,device_3,2420.35738690921
event_3,device_20,2423.8356653212722
event_5,device_13,2424.130518746
event_3,device_20,2424.1917372417033
event_2,device_24,2424.3002741321698
event_2,device_24,2425.0525141580288
event_5,device_13,2426.077618981699
event_3,device_20,2426.193494192582
event_5,device_13,2426.624734435215
event_1,device_3,2428.0044756924644
event_3,device_20,2429.4980214766415
event_5,device_13,2430.7273656527814
event_2,device_24,2433.7402781291858
event_3,device_20,2435.2720643456123
event_2,device_24,2435.8328435033195
event_1,device_3,2446.576975931869
event_4,device_14,2449.0581492305582
event_2,device_24,2451.31719661033
event_4,device_14,2451.6487309997156
event_4,device_14,2455.4642498159005
event_4,device_14,2461.506955303345
event_3,device_20,2463.354769165763
event_3,device_20,2463.4790421794505
event_4,device_14,2463.78234896286
event_2,device_24,2477.109324084797
event_3,device_20,2477.710541748375
event_1,device_3,2480.072701206326
event_1,device_3,2481.0620603077705
event_2,device_24,2482.015522334056
event_1,device_3,2482.1301971756243
event_2,device_24,2484.075838867478
event_1,device_3,2485.8302386547857
event_5,device_13,2487.6655508399162
event_3,device_20,2491.6432025927083
event_4,device_14,2493.263653165156
event_3,device_20,2498.526321872359
event_2,device_24,2501.266989488438
event_5,device_13,2509.6974685714176
event_3,device_20,2515.0626061068983
event_4,device_14,2515.5061636470377
event_2,device_24,2522.3161086535406
event_2,device_24,2522.487893840096
event_4,device_14,2525.5174363935603
event_3,device_20,2525.6217203100823
event_3,device_20,2528.9718285703543
event_1,device_3,2529.952130128882
event_2,device_24,2534.2002677573473
event_5,device_13,2535.544238920829
event_4,device_14,2539.675882734194
event_1,device_3,2541.0423167335503
event_2,device_24,2549.1965236428937
event_3,device_20,2551.3535632116173
event_3,device_20,2554.938824638204
event_3,device_20,2560.748072398588
event_1,device_3,2562.8319500736197
event_1,device_3,2581.647612699335
event_4,device_14,2584.8717663241964
event_1,device_3,2591.82198273422
event_5,device_13,2595.2833971477003
event_4,device_14,2596.3146856785042
event_2,device_24,2598.1433887428593
event_1,device_3,2605.828457718516
event_4,device_14,2609.6769432933547
event_3,device_20,2610.1053495491806
event_1,device_3,2611.707608348147
event_4,device_14,2620.007249627061
event_2,device_24,2620.375298463345
event_1,device_3,2621.2783388562407
event_2,device_24,2622.1968116674743
event_3,device_20,2622.877471413598
event_3,device_20,2630.479900307616
event_3,device_20,2641.4805365131874
event_5,device_13,2652.3267812722293
event_3,device_20,2657.5801405929246
event_3,device_20,2660.3473965926173
event_1,device_3,2661.047068773331
event_4,device_14,2661.5020107266373
event_3,device_20,2668.7479146686064
event_4,device_14,2670.231680345489
event_1,device_3,2670.2497000914655
event_3,device_20,2676.6130593732823
event_4,device_14,2680.4078933022192
event_4,device_14,2680.975672840922
event_2,device_24,2687.0453051010095
event_3,device_20,2691.0551752214355
event_1,device_3,2694.8120320689686
event_1,device_3,2701.4772996039037
event_4,device_14,2709.522729222623
event_3,device_20,2712.5092234267267
event_2,device_24,2713.5285233086074
event_5,device_13,2719.69997263162
event_1,device_3,2720.3584082554903
event_1,device_3,2721.095212479726
event_5,device_13,2732.8087446561913
event_2,device_24,2732.8568594184244
event_5,device_13,2732.8907725889985
event_2,device_24,2733.308064357586
event_1,device_3,2736.0645715890364
event_4,device_14,2740.4142163211422
event_1,device_3,2743.182959927398
event_4,device_14,2743.8452105571855
event_1,device_3,2746.3081091943445
event_1,device_3,2757.5123218935532
event_4,device_14,2757.5812129418905
event_3,device_20,2758.392309551617
event_3,device_20,2760.5377704989737
event_4,device_14,2764.4847038833377
event_4,device_14,2764.504665467552
event_2,device_24,2769.1052697292516
event_3,device_20,2773.5651010711063
event_2,device_24,2775.1988474126665
event_1,device_3,2776.2481210573033
event_1,device_3,2794.4120815430138
event_1,device_3,2802.5658441466503
event_1,device_3,2802.73642348764
event_1,device_3,2810.5264308033657
event_3,device_20,2811.1699392609867
event_1,device_3,2814.774117376429
event_2,device_24,2817.017933378835
event_3,device_20,2818.015624547947
event_4,device_14,2821.792401457072
event_2,device_24,2827.83119455761
event_2,device_24,2845.619680830385
event_5,device_13,2852.8086639423072
event_3,device_20,2856.218537559515
event_2,device_24,2856.6683693059276
event_4,device_14,2857.079483634439
event_4,device_14,2857.721573023101
event_3,device_20,2857.9694329431572
event_4,device_14,2861.9727035259643
event_4,device_14,2874.193548283288
event_3,device_20,2887.6637848865435
event_5,device_13,2893.1098747490078
event_2,device_24,2893.4325786079726
event_3,device_20,2897.2777113646976
event_4,device_14,2900.9666875297007
event_3,device_20,2902.168561257297
event_1,device_3,2908.6061179391822
event_4,device_14,2909.7329112366256
event_3,device_20,2915.4110044271283
event_4,device_14,2916.7134110858606
event_2,device_24,2920.801256412949
event_4,device_14,2925.4765073329513
event_1,device_3,2927.04628010352
event_2,device_24,2927.93844404185
event_1,device_3,2935.660472595747
event_4,device_14,2935.9798617586234
event_4,device_14,2937.5611825823107
event_5,device_13,2938.242286325682
event_5,device_13,2939.82175835421
event_3,device_20,2947.729020840917
event_3,device_20,2948.527314849721
event_5,device_13,2948.687793033217
event_1,device_3,2949.246126261463
event_3,device_20,2956.932068864786
event_1,device_3,2959.249848819395
event_1,device_3,2959.8948149302787
event_1,device_3,2961.107035634073
event_2,device_24,2963.7098633615283
event_1,device_3,2966.367321981493
event_3,device_20,2967.153079372961
event_4,device_14,2979.663981467773
event_3,device_20,2979.9964950683825
event_1,device_3,2987.9828694047264
event_3,device_20,2989.3991727020734
event_3,device_20,2993.4679066263893
event_1,device_3,2994.3865198690073
event_3,device_20,2994.754528604145
event_5,device_13,2996.9365435143263
event_1,device_3,2997.8173643101964
event_1,device_3,2999.1561896072503
event_4,device_14,3005.453451517287
event_2,device_24,3012.163468473509
event_3,device_20,3012.396643427689
event_4,device_14,3022.5709554344808
event_3,device_20,3026.344501823448
event_1,device_3,3029.665759452948
event_4,device_14,3030.7714780749197
event_1,device_3,3031.134164518466
event_1,device_3,3034.6448346120374
event_4,device_14,3036.613197032968
event_1,device_3,3045.8926400092682
event_1,device_3,3046.878546763402
event_5,device_13,3048.7519328049484
event_2,device_24,3049.2674091552926
event_1,device_3,3052.833734582935
event_3,device_20,3060.4476970101923
event_4,device_14,3063.7111780186633
event_2,device_24,3068.360843095939
event_4,device_14,3071.263941613549
